tag,t,label,occupancy,top_row,spread,head_mm,dist_mm,slump,recline,drowsy,nod_rate,phi,delta
,1787.213,UPRIGHT,0.5344,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.218,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,0.780,0.000
,1787.222,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.230,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.234,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.238,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.245,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.250,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.254,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.260,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.265,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.277,UPRIGHT,0.5335,0.0000,1.0000,312.8,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.281,UPRIGHT,0.5489,0.0000,1.0000,297.4,25.8,0.000,0.000,0.000,0.00,0.611,0.000
,1787.285,UPRIGHT,0.5489,0.0000,1.0000,297.4,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.292,UPRIGHT,0.5489,0.0000,1.0000,297.4,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.296,UPRIGHT,0.5489,0.0000,1.0000,297.4,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.300,UPRIGHT,0.5489,0.0000,1.0000,297.4,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.304,UPRIGHT,0.5489,0.0000,1.0000,297.4,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1787.322,UPRIGHT,0.5489,0.0000,1.0000,297.4,28.2,0.000,0.000,0.000,0.00,1.000,0.000
,1787.328,UPRIGHT,0.5489,0.0000,1.0000,297.4,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.332,UPRIGHT,0.5489,0.0000,1.0000,297.4,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.336,UPRIGHT,0.5489,0.0000,1.0000,297.4,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.341,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,0.000,0.000
,1787.355,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.360,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.364,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.368,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.386,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.392,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.397,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.403,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.407,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.411,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.416,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.420,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.434,UPRIGHT,0.5322,0.0000,1.0000,312.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.438,UPRIGHT,0.5322,0.0000,1.0000,312.8,33.1,0.000,0.000,0.000,0.00,1.000,0.000
,1787.442,UPRIGHT,0.5322,0.0000,1.0000,312.8,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.448,UPRIGHT,0.5322,0.0000,1.0000,312.8,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.452,UPRIGHT,0.5322,0.0000,1.0000,312.8,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.456,UPRIGHT,0.5322,0.0000,1.0000,312.8,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.465,UPRIGHT,0.5322,0.0000,1.0000,312.8,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.469,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,0.000,0.000
,1787.473,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.481,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.485,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.489,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.496,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.500,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.505,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.509,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.513,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.518,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.522,UPRIGHT,0.6345,0.0000,1.0000,259.2,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.528,UPRIGHT,0.6124,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,0.000,0.000
,1787.532,UPRIGHT,0.6124,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.543,UPRIGHT,0.6124,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.548,UPRIGHT,0.6124,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.559,UPRIGHT,0.6124,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.563,UPRIGHT,0.6124,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.567,UPRIGHT,0.6124,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.571,UPRIGHT,0.6124,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.591,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,0.052,0.000
,1787.597,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.601,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.606,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.621,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.626,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.631,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.636,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.640,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.644,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.649,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.654,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.658,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.668,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.672,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.676,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.680,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.685,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.689,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.698,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.703,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.707,UPRIGHT,0.6120,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.714,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,0.133,0.000
,1787.718,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.730,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.734,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.738,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.745,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.750,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.754,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.760,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.764,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.769,UPRIGHT,0.6138,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.776,UPRIGHT,0.6129,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,0.000,0.000
,1787.780,UPRIGHT,0.6129,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.785,UPRIGHT,0.6129,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.792,UPRIGHT,0.6129,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.807,UPRIGHT,0.6129,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.813,UPRIGHT,0.6129,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.818,UPRIGHT,0.6129,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.838,UPRIGHT,0.6129,0.0000,1.0000,274.9,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.845,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,0.000,0.000
,1787.850,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.868,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.877,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.882,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.899,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.904,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.908,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.915,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.920,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.924,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.931,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.935,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.946,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.951,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.955,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.960,UPRIGHT,0.6724,0.0000,1.0000,263.0,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.965,UPRIGHT,0.7363,0.0000,1.0000,235.6,35.6,0.000,0.000,0.000,0.00,0.000,0.000
,1787.969,UPRIGHT,0.7363,0.0000,1.0000,235.6,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.973,UPRIGHT,0.7363,0.0000,1.0000,235.6,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.978,UPRIGHT,0.7363,0.0000,1.0000,235.6,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.982,UPRIGHT,0.7363,0.0000,1.0000,235.6,35.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.993,UPRIGHT,0.7363,0.0000,1.0000,235.6,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1787.997,UPRIGHT,0.7363,0.0000,1.0000,235.6,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1788.001,UPRIGHT,0.7363,0.0000,1.0000,235.6,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1788.008,UPRIGHT,0.7363,0.0000,1.0000,235.6,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1788.024,UPRIGHT,0.7363,0.0000,1.0000,235.6,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1788.029,UPRIGHT,0.6750,0.0000,1.0000,266.8,30.6,0.000,0.000,0.000,0.00,0.000,0.000
,1788.033,UPRIGHT,0.6750,0.0000,1.0000,266.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1788.039,UPRIGHT,0.6750,0.0000,1.0000,266.8,30.6,0.000,0.000,0.000,0.00,1.000,0.000
,1788.044,UPRIGHT,0.6750,0.0000,1.0000,266.8,19.4,0.000,0.000,0.000,0.00,1.000,0.000
,1788.048,UPRIGHT,0.6750,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.055,UPRIGHT,0.6750,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.059,UPRIGHT,0.6750,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.063,UPRIGHT,0.6750,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.071,UPRIGHT,0.6750,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.075,UPRIGHT,0.6750,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.086,UPRIGHT,0.6750,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.091,UPRIGHT,0.6658,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,0.000,0.000
,1788.095,UPRIGHT,0.6658,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.102,UPRIGHT,0.6658,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.118,UPRIGHT,0.6658,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.122,UPRIGHT,0.6658,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.133,UPRIGHT,0.6658,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.137,UPRIGHT,0.6658,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.149,UPRIGHT,0.6658,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.154,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,0.000,0.000
,1788.164,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.169,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.180,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.184,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.188,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.195,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.199,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.203,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.211,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.215,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.219,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.226,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.230,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.235,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.242,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.258,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.262,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.266,UPRIGHT,0.6217,0.0000,1.0000,266.8,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.274,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,0.000,0.000
,1788.278,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.282,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.289,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.293,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.297,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.301,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.306,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.310,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.314,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.319,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.323,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.335,UPRIGHT,0.6213,0.0000,1.0000,274.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.340,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,0.339,0.000
,1788.344,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.348,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.353,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.357,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.366,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.370,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.382,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.386,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.390,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.394,UPRIGHT,0.6407,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.399,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,0.000,0.000
,1788.403,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.413,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.417,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.421,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.429,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.433,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.437,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.442,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.446,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.450,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.455,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.461,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.465,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.469,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.477,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.481,UPRIGHT,0.6526,0.0000,1.0000,259.2,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1788.492,UPRIGHT,0.6526,0.0000,1.0000,259.2,4.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.507,UPRIGHT,0.6526,0.0000,1.0000,259.2,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.514,UPRIGHT,0.6526,0.0000,1.0000,259.2,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.520,UPRIGHT,0.6526,0.0000,1.0000,259.2,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.538,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,0.236,0.000
,1788.544,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.548,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.554,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.557,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.562,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.566,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.570,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.575,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.584,UPRIGHT,0.6640,0.0000,1.0000,255.5,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.589,UPRIGHT,0.6618,0.0000,1.0000,263.0,0.0,0.000,0.000,0.000,0.00,0.000,0.000
,1788.593,UPRIGHT,0.6618,0.0000,1.0000,263.0,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.597,UPRIGHT,0.6618,0.0000,1.0000,263.0,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.602,UPRIGHT,0.6618,0.0000,1.0000,263.0,0.0,0.000,0.000,0.000,0.00,1.000,0.000
,1788.616,UPRIGHT,0.6618,0.0000,1.0000,263.0,0.0,0.000,0.000,0.000,0.00,1.000,0.000
